Player Name,Team,source_url,audit_status,mismatch_fields,profile_url,profile_stats_endpoint,profile_json_status,stats_page_match_text,profile_match_text,profile_stats_json,team_GP,profile_GP,delta_GP,team_MIN,profile_MIN,delta_MIN,team_MPG,profile_MPG,delta_MPG,team_FGM,profile_FGM,delta_FGM,team_FGA,profile_FGA,delta_FGA,team_FG%,profile_FG%,delta_FG%,team_3PTM,profile_3PTM,delta_3PTM,team_3PTA,profile_3PTA,delta_3PTA,team_3PT%,profile_3PT%,delta_3PT%,team_FTM,profile_FTM,delta_FTM,team_FTA,profile_FTA,delta_FTA,team_FT%,profile_FT%,delta_FT%,team_PTS,profile_PTS,delta_PTS,team_PPG,profile_PPG,delta_PPG,team_TOT RB,profile_TOT RB,delta_TOT RB,team_RPG,profile_RPG,delta_RPG,team_AST,profile_AST,delta_AST,team_APG,profile_APG,delta_APG,team_TO,profile_TO,delta_TO,team_TOPG,profile_TOPG,delta_TOPG,team_STL,profile_STL,delta_STL,team_SPG,profile_SPG,delta_SPG,team_BLK,profile_BLK,delta_BLK,team_BPG,profile_BPG,delta_BPG,error
J.P. Shiers,West Texas AM,https://gobuffsgo.com/sports/mens-basketball/stats/2025-26,profile_fetch_failed,,https://gobuffsgo.com/sports/mens-basketball/roster/jp-shiers/14259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTTP Error 404: Not Found
Robert Jackson,West Texas AM,https://gobuffsgo.com/sports/mens-basketball/stats/2025-26,profile_fetch_failed,,https://gobuffsgo.com/sports/mens-basketball/roster/robert-jackson/14257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTTP Error 404: Not Found
DeAndrae Seeden,Lock Haven,https://www.lockhavenathletics.com/sports/mens-basketball/stats/2025-2026,profile_fetch_failed,,https://www.lockhavenathletics.com/sports/mens-basketball/roster/deandrae-seeden/11631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTTP Error 404: Not Found
Amari Floyd,Edward Waters,https://ewutigerpride.com/sports/mens-basketball/stats/,profile_fetch_failed,,https://ewutigerpride.com/sports/mens-basketball/roster/amari-floyd/3755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTTP Error 404: Not Found
X'Zavion McCoy,Edward Waters,https://ewutigerpride.com/sports/mens-basketball/stats/,profile_fetch_failed,,https://ewutigerpride.com/sports/mens-basketball/roster/x-zavion-mccoy/3762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTTP Error 404: Not Found
Tyrone Barbee,Edward Waters,https://ewutigerpride.com/sports/mens-basketball/stats/,profile_fetch_failed,,https://ewutigerpride.com/sports/mens-basketball/roster/ty-barbee/3765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTTP Error 404: Not Found
Devine Owens,LeMoyne Owen College,https://athletics.loc.edu/sports/mens-basketball/stats,profile_fetch_failed,,https://athletics.loc.edu/sports/mens-basketball/roster/devine-owens/2173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTTP Error 404: Not Found
Michael Pace,LeMoyne Owen College,https://athletics.loc.edu/sports/mens-basketball/stats,profile_fetch_failed,,https://athletics.loc.edu/sports/mens-basketball/roster/michael-pace/2190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTTP Error 404: Not Found
Tavion Ray,LeMoyne Owen College,https://athletics.loc.edu/sports/mens-basketball/stats,profile_fetch_failed,,https://athletics.loc.edu/sports/mens-basketball/roster/tavion-ray/2155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTTP Error 404: Not Found
Keyon Webb,Tuskegee,https://goldentigersports.com/sports/mens-basketball/stats,profile_fetch_failed,,https://goldentigersports.com/sports/mens-basketball/roster/keyon-webb/5511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTTP Error 404: Not Found
Tank Spears II,Tuskegee,https://goldentigersports.com/sports/mens-basketball/stats,profile_fetch_failed,,https://goldentigersports.com/sports/mens-basketball/roster/tank-spears-ii/5515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTTP Error 404: Not Found
Christian McAllister,Tuskegee,https://goldentigersports.com/sports/mens-basketball/stats,profile_fetch_failed,,https://goldentigersports.com/sports/mens-basketball/roster/christian-mcallister/5533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTTP Error 404: Not Found
